// select object_Id,value from weenie_properties_string where `type`=1 order by object_Id;
1325,A Small Cave
1326,Surface
1327,Small Icecave
1328,Surface
1329,Banderling Ruin
1330,Surface
1331,Cave
1332,Surface
1333,A Mosswart Nest
1334,Surface
1335,A Drudge Nest
1336,Surface
1337,A Drudge Nest
1338,Surface
1339,Moss Chamber
1340,Surface
1341,A Ruin
1342,Surface
1343,A Ruin
1344,Surface
1345,A Red Rat Lair
1346,Surface
1347,A Rat Nest
1348,Surface
1349,Mud Golem Generator
1350,Granite Golem Generator
1351,Sign
1352,Zalphoos' Key
1353,Zalphoos Guidebook
1354,Gemm the Smith
1355,Zalphoos the Shopkeeper
1356,Banderling Captain
1357,Door
1358,Worn Key
1359,Door
1360,Door
1361,Worn Key
1362,Trusted Tusker
1363,Base of Mt. Zabool
1364,Mountain Keep
1365,Holtburg
1366,Surface
1367,Surface
1368,Surface
1369,Archmage
1370,Archmage
1371,Archmage
1372,Armorer
1373,Blacksmith
1374,Armorer
1375,Blacksmith
1376,Blacksmith
1377,Blacksmith
1378,Roaming Bowyer
1379,Roaming Bowyer
1380,Wandering Bowyer
1381,Farmer
1382,Farmer
1383,Farmer
1384,Healer
1385,Healer
1386,Healer
1387,Merchant
1388,Merchant
1389,Merchant
1390,Peddler
1391,Peddler
1392,Peddler
1393,Weaponsmith
1394,Weaponsmith
1395,Weaponsmith
1396,Mayoi Shrine
1397,Surface
1398,Yanshi Tunnel Portal
1399,Surface
1400,Item Fish Generator
1401,Yanshi Tunnel Directions
1402,Rithwic Crypt Directions
1403,LostLight Clue Generator
1404,Guardian of the Lost Light
1405,Swamp Rat
1406,Desert Rat
1407,Drudge Slave
1408,Drudge Slave
1409,Drudge Slave
1410,Drudge Slave
1411,Door
1412,Door
1413,Door
1414,Door
1415,Door
1416,Door
1417,A torn note 
1418,An old note 
1419,An odd note 
1420,An old note 
1421,Worn Small Key
1422,Worn Odd Key
1423,Worn Rusty Key
1424,Worn Old Key
1425,Worn Plain Key
1426,Worn Strange Key
1427,Sword of Lost Light
1428,Letter from Alatar
1429,Cabbage Generator
1430,Halls of the Lost Light
1431,Surface
1432,Rithwic Crypt
1433,Surface
1434,A note from Iquba
1435,Ice Tachi
1436,Hammer of Lightning
1437,Fire Arrow
1438,Fire Spear
1439,Acid Axe
1440,Fast Axe
1441,Defender's Sword
1442,Fine Gem
1443,Ring
1444,Insulated Boots
1445,Fresh Fish
1446,Fire Auroch Meat
1447,Tart Apple
1448,Wheat Bread
1449,Royal Cabbage
1450,Salmon
1451,Special Cheese
1452,Super Cheese
1453,Fire Bracers
1454,Acid Yoroi Breastplate
1455,Cold Shield
1456,Fire Shield
1457,Superior Shield
1458,Fiery Helm
1459,Food Stamina Gen
1460,Food Heal Gen
1461,Mosswart Mucker
1462,Banderling Rogue
1463,Revenant
1464,Drudge Robber
1465,Guardian of the Helm
1466,Wari al Sha'im
1467,Mite Scamp
1468,Drudge Slinker
1469,Banderling Scout
1470,Mosswart Feeder
1471,Mosswart MuckerIce Generator
1472,Undead Special Generator
1473,Banderling BanditFire Generator
1474,Drudge Robber Generator
1475,Undead Flaming Helm Generator
1476,Undead Defender Generator
1477,Mite Food Generator
1478,Drudge Food Generator
1479,Banderling Food Generator
1480,Mosswart Food Generator
1481,Quarter Staff of Fire
1482,Fast Shamshir
1483,Banderling BanditFast Generator
1484,Banderling Bandit
1485,Mosswart MuckerAcid Generator
1486,Mosswart Mucker
1489,General Advice
1490,Glenden Dungeon Directions
1491,Arwic Mines Rumor
1492,Edelbar Directions
1493,Green Mire Camp Directions
1494,Yanshi Ruin Directions
1495,Armoredillo Lair Directions
1496,Directions to the Drudge Hideout
1497,Banderling Sentry
1498,Flame Blast
1499,Flame Bolt
1500,Flame Burst
1501,Flame Seeker
1502,Frost Blast
1503,Frost Bolt
1504,Frost Burst
1505,Frost Bolt
1506,Legend of the Undead Defender
1507,Legend of the Halls of Helm
1508,Alphus Range Directions
1509,Drudge Rumor
1510,Traveler's Rumor
1511,Drudge Camp Rumor
1512,Halls of the Helm
1513,Surface
1514,Rumor
1515,Rumor
1516,Faded Note
1517,Fiery Shield
1518,Superior Helmet
1519,Stone Sign
1520,Banderling Raider Guardian
1521,Heavy Drudge Prowler
1522,Baron of Colier
1523,Undead Curator
1524,Undead Miner
1525,Door
1526,Door
1527,A Rumor 
1528,A Rumor 
1529,A Rumor 
1530,A Rumor 
1531,Cell Key
1532,The Baron's Key
1533,Small Rusted Key
1534,Undead Miner Generator
1535,Ethereal Wisp
1536,K'nath Z'bog
1537,Treasure Chest Key
1538,Scratched Key
1539,Chest
1540,Treasure Chest
1541,Weathered Key
1542,Linkable Item Generator
1543,Colier Mine Portal
1544,Colier Mine Portal
1545,Colier Mine Portal
1546,Colier Mine Portal
1547,Colier Mine
1548,Surface Portal
1549,Scroll of Armor Other
1550,Scroll of Armor Self
1552,Scroll of Blade Bane
1553,Scroll of Blade Lure
1554,Scroll of Harm Other
1555,Scroll of Heal Other
1556,Scroll of Heal Self
1557,Scroll of Strength Other
1558,Scroll of Self Strength
1559,Scroll of Weakness Other
1564,Scroll of Portal Recall
1565,Scroll of Primary Portal Tie
1568,Scroll of Flame Blast III
1569,Scroll of Flame Bolt
1572,Scroll of Frost Blast III
1573,Scroll of Frost Bolt
1576,Scroll of Fire Protection Other
1577,Scroll of Fire Protection Self
1578,Scroll of Fire Vulnerability Other
1581,Scroll of Regenerate Stamina
1582,Scroll of Regenerate Stamina
1583,Scroll of Vulnerability
1584,Scroll of Invulnerability Other
1585,Scroll of Invulnerability Self
1586,Scroll of Infuse Mana
1587,Scroll of Mana Drain
1588,Scroll of Aura of Blood Drinker Self
1589,Scroll of Blood Loather
1590,Lugian Outpost
1591,Surface
1592,Lugian Post
1593,Surface
1594,Directions to Lugian post
1595,Abandoned Mine
1596,Surface
1597,Thief Trail
1598,Surface
1599,Hebian-to Sewers
1600,Surface
1601,Lost Garden Ruins
1602,Surface
1603,A Ruin
1604,Surface
1605,Auroch Fire Yearling
1606,Auroch Fire Cow
1607,Auroch Fire Bull
1608,Drudge Lurker
1609,Drudge Stalker
1610,Drudge Ravener
1611,Rust Gromnie
1612,Azure Gromnie
1613,Ivory Gromnie
1614,Jade Gromnie
1615,Ash Gromnie
1616,Swamp Gromnie
1617,Amploth Lugian
1618,Gigas Lugian
1619,Mosswart Shaman
1620,Injured Olthoi
1621,Olthoi Queen
1622,Mire Phyntos Wasp
1623,Desert Rat
1624,Swamp Rat
1625,Mountain Rat
1626,Silver Rat
1627,Tusker Crimsonback
1628,Tusker Slave
1629,Tusker Guard
1630,Lich Lord
1631,Drudge Servant
1632,Drudge Slave
1633,Acid Stream
1634,Shockwave
1635,Lightning Bolt
1636,Whirling Blade
1637,Scroll of Acid Blast
1638,Scroll of Acid Stream
1639,Scroll of Force Bolt
1640,Scroll of Lightning Bolt
1641,Scroll of Shock Wave
1642,Scroll of Whirling Blade
1643,Blue Taper
1644,Brown Taper
1645,Green Taper
1646,Grey Taper
1647,Indigo Taper
1648,Orange Taper
1649,Pink Taper
1650,Red Taper
1651,Violet Taper
1652,White Taper
1653,Yellow Taper
1654,Turquoise Taper
1655,Scroll of Rejuvenate Other
1656,Scroll of Rejuvenate Self
1657,Scroll of Regenerate Other
1658,Scroll of Regenerate Self
1659,Scroll of Mana Renewal Self
1660,Scroll of Mana Renewal Other
1661,Scroll of Resist Magic Other
1662,Scroll of Resist Magic Self
1663,Scroll of Impregnability Other
1664,Scroll of Impregnability Self
1665,Scroll of Defenselessness
1666,Fortress-Door
1667,Force Bolt
1668,Banderling Breeder
1669,Banderling Chief
1670,Scroll of Light Weapon Mastery Other
1671,Scroll of Light Weapon Mastery Self
1672,Scroll of Light Weapon Ineptitude Other
1673,Scroll of Finesse Weapon Mastery Other
1674,Scroll of Finesse Weapon Mastery Self
1675,Scroll of Finesse Weapon Ineptitude Other
1676,Scroll of Mace Mastery Other
1677,Scroll of Mace Mastery Self
1678,Scroll of Mace Ineptitude Other
1679,Scroll of Arcane Benightedness
1680,Scroll of Arcane Enlightenment
1681,Scroll of Arcane Enlightenment Self
1682,Scroll of Armor Tinkering Expertise Other
1683,Scroll of Armor Tinkering Expertise Self
1684,Scroll of Armor Tinkering Ignorance
1685,Scroll of Missile Weapon Ineptitude Other
1686,Scroll of Missile Weapon Mastery Other
1687,Scroll of Missile Weapon Mastery Self
1688,Scroll of Creature Enchantment Ineptitude
1689,Scroll of Creature Enchantment Mastery Other
1690,Scroll of Creature Enchantment Mastery Self
1691,Scroll of Crossbow Ineptitude Other
1692,Scroll of Crossbow Mastery Other
1693,Scroll of Crossbow Mastery Self
1694,Scroll of Deception Ineptitude
1695,Scroll of Deception Mastery Other
1696,Scroll of Deception Mastery Self
1697,Scroll of Faithlessness
1698,Scroll of Fealty Other
1699,Scroll of Fealty Self
1700,Scroll of Healing Ineptitude
1701,Scroll of Healing Mastery Other
1702,Scroll of Healing Mastery Self
1703,Scroll of Item Enchantment Ineptitude
1704,Scroll of Item Enchantment Mastery Other
1705,Scroll of Item Enchantment Mastery Self
1706,Scroll of Item Tinkering Expertise Other
1707,Scroll of Item Tinkering Expertise Self
1708,Scroll of Item Tinkering Ignorance
1709,Scroll of Jumping Ineptitude
1710,Scroll of Jumping Mastery Other
1711,Scroll of Jumping Mastery Self
1712,Scroll of Leaden Feet
1713,Scroll of Leadership Ineptitude
1714,Scroll of Leadership Mastery Other
1715,Scroll of Leadership Mastery Self
1716,Scroll of Life Magic Ineptitude
1717,Scroll of Life Magic Mastery Other
1718,Scroll of Life Magic Mastery Self
1719,Scroll of Lockpick Ineptitude
1720,Scroll of Lockpick Mastery Other
1721,Scroll of Lockpick Mastery Self
1722,Scroll of Magic Item Tinkering Expertise Other
1723,Scroll of Magic Item Tinkering Expertise Self
1724,Scroll of Magic Item Tinkering Ignorance
1725,Scroll of Mana Mastery Other
1726,Scroll of Mana Mastery Self
1727,Scroll of Monster Attunement Other
1728,Scroll of Monster Attunement Self
1729,Scroll of Monster Unfamiliarity
1730,Scroll of Person Attunement Other
1731,Scroll of Person Attunement Self
1732,Scroll of Person Unfamiliarity
1733,Scroll of Spear Ineptitude Other
1734,Scroll of Spear Mastery Other
1735,Scroll of Spear Mastery Self
1736,Scroll of Sprint Other
1737,Scroll of Sprint Self
1738,Scroll of Staff Ineptitude Other
1739,Scroll of Staff Mastery Other
1740,Scroll of Staff Mastery Self
1741,Scroll of Heavy Weapon Ineptitude Other
1742,Scroll of Heavy Weapon Mastery Other
1743,Scroll of Heavy Weapon Mastery Self
1744,Scroll of Thrown Weapons Ineptitude
1745,Scroll of Thrown Weapon Mastery Other
1746,Scroll of Thrown Weapon Mastery Self
1747,Scroll of Unarmed Combat Ineptitude
1748,Scroll of Unarmed Combat Mastery Other
1749,Scroll of Unarmed Combat Mastery Self
1750,Scroll of War Magic Ineptitude
1751,Scroll of War Magic Mastery Other
1752,Scroll of War Magic Mastery Self
1753,Scroll of Weapon Tinkering Expertise Other
1754,Scroll of Weapon Tinkering Expertise Self
1755,Scroll of Weapon Tinkering Ignorance
1756,Shadow Child
1757,Shadow Lieutenant
1758,Shadow
1759,Skeleton
1760,Skeleton Warrior
1761,Skeleton Captain
1762,Skeleton Lord
1763,Lesser Mu-miyah
1764,Greater Mu-miyah
1765,Horrible Mu-miyah
1766,Stony Armoredillo
1767,Scroll of Bafflement Other
1768,Scroll of Clumsiness Other
1769,Scroll of Coordination Other
1770,Scroll of Coordination Self
1771,Scroll of Endurance Other
1772,Scroll of Endurance Self
1773,Scroll of Enfeeble Other
1774,Scroll of Feeblemind Other
1775,Scroll of Focus Other
1776,Scroll of Focus Self
1777,Scroll of Frailty Other
1778,Scroll of Imperil Other
1779,Scroll of Mana Drain Other
1780,Scroll of Quickness Other
1781,Scroll of Quickness Self
1782,Scroll of Focus Self II
1783,Scroll of Focus Self III
1784,Scroll of Revitalize Other
1785,Scroll of Revitalize Self
1786,Scroll of Slowness Other
1787,Tufa: 1 mile
1788,Tufa: 2 miles
1789,Tufa 1: 3 Miles
1790,House of the Seven Stars
1791,Smith Maqura
1792,The Bursting Quiver
1793,Tufa Bulletin Board
1794,Provisions
1795,Medicaments
1796,Gemstones and Grimoires
1797,The Desert Emerald
1798,Raiments
1799,Bubtil's Wares
1800,Uziz: 1 mile 
1801,Uziz: 2 miles 
1802,Uziz: 3 Miles
1803,Sammam the Wise
1804,Bows and Arrows
1805,Uziz Bulletin Board
1806,Foodstuffs
1807,Nashima's Nostrums
1808,The Lofty Spire
1809,The Shining Word
1810,The Thirsty Blade
1811,Seamstress Shop
1812,Archmage Dakila bint Ma'liz
1813,Afsan ibn Kusain the Barkeep
1814,Milama bint Fiwas the Barkeep
1815,Maqura al-Waryah the Blacksmith
1816,Djuyat ibn Fisa the Armorer
1817,Bowyer Shurida bint Zaud
1818,Grocer Tashhir ibn Najrak
1819,Healer Jilrisi ibn Makhur
1820,Lalid al-Jasi the Jeweler
1821,Sifida bint Naril the Scribe
1822,Shopkeep Bubtil al-Taywi
1823,Tailor Fadnuj ibn Samil
1824,Archmage Sammam al-Ashiz
1825,Ruza bint Tinun the Armorer
1826,Maryata bint Daris the Barkeep
1827,Hafan ibn Qusr the Barkeep
1828,Yahr ibn Ajaj the Bowyer
1829,Ziya bint Balun the Grocer
1830,Nashima al-Haruq the Healer
1831,Adraha bint Safsan the Appraiser
1832,Barshid al-Juhir the Scribe
1833,Waham ibn Fadyat the Shopkeeper
1834,Tailor Istima al-Mahat
1835,Ulib ibn Ghunir the Weaponsmith
1836,Scroll of WillPower Other
1837,Scroll of WillPower Self
1838,Scroll of Acid Protection Other
1839,Scroll of Acid Protection Self
1840,Scroll of Acid Vulnerability Other
1841,Scroll of Blade Protection Other
1842,Scroll of Blade Protection Self
1843,Scroll of Blade Vulnerability Other
1844,Scroll of Bludgeon Protection Other
1845,Scroll of Bludgeon Protection Self
1846,Scroll of Bludgeoning Vulnerability Other
1847,Scroll of Cold Protection Other
1848,Scroll of Cold Protection Self
1849,Scroll of Cold Vulnerability Other
1850,Scroll of Lightning Protection Other
1851,Scroll of Lightning Protection Self
1852,Scroll of Lightning Vulnerability Other
1853,Scroll of Piercing Protection Other
1854,Scroll of Piercing Protection Self
1855,Scroll of Piercing Vulnerability Other
1856,Scroll of Exhaustion Other
1857,Scroll of Fester Other
1858,Scroll of Mana Depletion Other
1859,Scroll of Drain Health Other I
1860,Scroll of Drain Stamina
1861,Scroll of Health to Mana
1862,Scroll of Health to Mana Self
1863,Scroll of Health to Stamina
1864,Scroll of Health to Stamina Self
1865,Scroll of Infuse Health
1866,Scroll of Infuse Stamina
1867,Scroll of Mana to Health
1868,Scroll of Mana to Health
1869,Scroll of Mana to Stamina
1870,Scroll of Mana to Stamina Self
1871,Scroll of Stamina to Health
1872,Scroll of Stamina to Health Self
1873,Scroll of Stamina to Mana
1874,Scroll of Stamina to Mana Self
1875,Scroll of Acid Bane
1876,Scroll of Acid Lure
1877,Scroll of Bludgeon Bane
1878,Scroll of Bludgeon Lure
1879,Scroll of Brittlemail
1880,Scroll of Aura of Defender Self
1881,Scroll of Flame Bane
1882,Scroll of Flame Lure
1883,Scroll of Frost Bane
1884,Scroll of Frost Lure
1885,Scroll of Aura of Heartseeker Self
1886,Scroll of Hermetic Void
1887,Scroll of Impenetrability
1888,Scroll of Leaden Weapon
1889,Scroll of Lightning Bane
1890,Scroll of Lightning Lure
1891,Scroll of Lure Blade
1892,Scroll of Piercing Bane
1893,Scroll of Piercing Lure
1894,Scroll of Strengthen Lock
1895,Scroll of Aura of Swift Killer Self
1896,Scroll of Aura of Hermetic Link Self
1897,Scroll of Turn Blade
1898,Scroll of Weaken Lock
1899,Beachside
1900,Heartland
1901,High Mountain Valley
1902,Hilltop
1903,Desert Ridge Border
1904,Mountain Shortcut
1905,North Desert Edge
1906,Riverbend
1907,Sho Roadside
1908,Uziz
1909,Uziz: 1/2 mile
1910,Tufa
1911,Tufa: 1/2 mile
1912,Chest
1913,Chest
1914,Chest
1915,Chest
1916,Chest
1917,Chest
1918,Chest
1919,Chest
1920,Chest
1921,Chest
1922,Chest
1923,Chest
1924,Chest
1925,Chest
1926,Chest
1927,Chest
1928,Chest
1929,Chest
1930,Chest
1931,Chest
1932,Chest
1933,Chest
1934,Chest
1935,Chest
1936,Chest
1937,Chest
1938,Chest
1939,Chest
1940,Chest
1941,Chest
1942,Chest
1943,Chest
1944,Chest
1945,Chest
1946,Chest
1947,Chest
1948,Chest
1949,Chest
1950,Chest
1951,Gertarh's Dagger
1952,Gertarh's Throwing Dagger
1953,Chest
1954,Oak Staff
1955,Gateway
1956,Extreme Direlands Desert Generator
1957,Extreme Direlands Desert Shadow Generator
1958,Extreme Direlands Forest Banderling Generator
1959,Extreme Direlands Forest Drudge Generator
1960,Extreme Direlands Forest Generator
1961,Extreme Direlands Forest Golem Generator
1962,Extreme Direlands Plains Generator
1963,Fire Auroch Generator
1964,Fire Auroch Family Generator
1965,Extreme Direlands Shore Generator
1966,High Direlands Desert Generator
1967,High Direlands Forest Generator
1968,High Direlands Shore Generator
1969,High Direlands Desert Undead Generator
1970,High Direlands Mountain Generator
1971,High Direlands Mountain Golem Generator
1972,High Direlands Mountain Shadow Generator
1973,East Shore Direland Mix Generator
1974,High Direlands Shore Generator
1975,High Direlands South Mountains Generator
1976,High Direlands Swamp Generator
1977,High Direlands Swamp Moarsman Generator
1978,High Direlands Swamp Sclavus Generator
1979,High North Forest Generator
1980,High North Mountains Banderling Generator
1981,Obsidian Center Mix Generator
1982,Obsidian Outer Mix Generator
1983,Tumerok Clump Generator
1984,Tumerok Patrol Generator
1985,Virindi Cluster Generator
1986,Water Wisp
1987,Ghost Wisp
1988,Dark Wisp
1989,Shadow Wisp
1990,Auroch Bull Generator
1991,Auroch Family Generator
1992,Banderling Clump Generator
1993,Drudge Group Generator
1994,High Banderling Clump Generator
1995,High Mosswart Clump Generator
1996,Low A Aluvian Generator
1997,Low A Gharundim Generator
1998,Low A Sho Generator
1999,Low B Aluvian Generator
2000,Low B Gharundim Generator
2001,Low B Aluvian Generator
2002,High North Mountains Drudge Generator
2003,High North Mountains Golem Generator
2004,High North Mountains Mattekar Generator
2005,Mid Grey Rat Generator
2006,Mosswart Clump Generator
2007,Newbie Aluvian Generator
2008,Newbie Gharundim Generator
2009,Newbie Sho Generator
2010,Reedshark Family Generator
2011,Reedshark Pups Generator
2012,Blue Wasp Swarm Generator
2013,Gold Wasp Swarm Generator
2014,Green Wasp Swarm Generator
2015,Red Wasp Swarm Generator
2016,Green Mire Yari
2017,Green Mire Yoroi Cuirass
2018,Trothyr's War Hammer
2019,Trothyr's Shield
2020,Wari's Silifi
2021,Pariah's Heavy Crossbow
2022,Caustic Arrow
2023,Lilitha's Arrow
2024,Lilitha's Bow
2025,Ice Quarrel
2026,Alatar's Battle Axe
2027,Alatar's Helm
2028,Alatar's Platemail Hauberk
2029,Sceptre of Syliph
2030,Fire Dart
2031,Branith's Staff
2032,Branith's Shirt
2033,Featherlight Plate Breastplate
2034,Featherlight Plate Bracers
2035,Featherlight Plate Girth
2036,Featherlight Plate Greaves
2037,Featherlight Plate Hauberk
2038,Plate Leggings
2039,Plate Sleeves
2040,Koji's Tachi
2041,Minthada the Librarian
2042,Farmer Pogget
2043,Eldrista the Adventurer
2044,Ran Le the Librarian
2045,Suma bint Nayn the Librarian
2046,Kemri the Swamp Hermit
2047,Ringoshu the Apple Seller
2048,Weary-looking Man
2049,Weary-looking Man
2050,Directions to Cragstone Library
2051,Directions to Baishi Fort
2052,Directions to East Shore Fort
2053,Directions to Fort Witshire
2054,Directions to Zaikhal Library
2055,Directions to Hunter's Leap
2056,Directions to Hebian-to Library
2057,Directions to Swamp Ruin
2058,Ancient Document
2059,History of Fort Witshire
2060,Cragstone History
2061,Torn Page
2062,Zaikhal History
2063,Ancient Parchment
2064,East Direlands Swamp
2065,Town of Dryreach
2066,Braid Mansion Ruin
2067,A Ruin
2068,Drudge Hideout
2069,Surface
2070,Dungeon Fern
2071,Surface
2072,Dungeon Muddy
2073,Surface
2074,Dungeon of Tatters
2075,Ancient Town
2076,Dungeon Gallery Tower
2077,Surface
2078,Golem Burial Ground
2079,Surface
2080,Adventurer's Haven
2081,Surface
2082,Hunter's Leap
2083,Surface
2084,Lakeside Lair
2085,Surface
2086,Lair of Death
2087,Surface
2088,A Ruin
2089,Rocky Crypt Portal
2090,Surface
2091,Seaside Lair
2092,Simple Tower Portal
2093,Surface
2094,Web Maze
2095,Witshire Dungeon Portal
2096,Fort Witshire Surface
2097,Book Shelf
2098,Book Shelf
2099,Book Shelf
2100,Book Shelf
2101,Book Shelf
2102,Book Shelf
2103,Book Shelf
2104,Book Shelf
2105,Book Shelf
2106,AlArqas Clue Generator
2107,AlJalima Clue Generator
2108,Alphus Clue Generator
2109,Aluvian Literature Generator
2110,Arwic Clue Generator
2111,Bandit Fort Clue Generator
2112,Colier Mine Clue Generator
2113,Eastham Clue Generator
2114,Gharu'ndim Literature Generator
2115,Glenden Wood Clue Generator
2116,Khayyaban Clue Generator
2117,Lin Clue Generator
2118,Lugian Clue Generator
2119,Lytelthorpe Clue Generator
2120,Mayoi Clue Generator
2121,Newbie Aluvian Clue Generator
2122,Newbie Gharundim Clue Generator
2123,Newbie Sho Clue Generator
2124,Sawato Clue Generator
2125,Sho Literature Generator
2126,Shoushi Clue Generator
2127,Toutou Clue Generator
2128,Tufa Clue Generator
2129,Tumerok Clue Generator
2130,Zaikhal Clue Generator
2131,Pressure Plate
2132,Scroll of Blade Blast III
2133,Scroll of Blade Volley III
2134,Scroll of Bludgeoning Volley III
2135,Scroll of Flame Volley III
2136,Scroll of Force Blast III
2137,Scroll of Force Volley III
2138,Scroll of Frost Volley III
2139,Scroll of Lightning Volley III
2140,Scroll of Lightning Blast III
2141,Scroll of Shock Blast III
2142,Swamp Wasp Swarm Generator
2143,Thorsten Cragstone's Tomb
2144,Chest
2145,Chest
2146,Chest
2147,Chest
