// select class_Id, class_Name from weenie order by class_Id;
1410,lostlightyaraqdrudge
1411,doorlostlightholtburg
1412,doorlostlightrithwic
1413,doorlostlightsamsur
1414,doorlostlightshoushi
1415,doorlostlightyanshi
1416,doorlostlightyaraq
1417,lostlighthinta
1418,lostlighthintb
1419,lostlighthintc
1420,lostlighthintd
1421,keylostlightholtburg
1422,keylostlightrithwic
1423,keylostlightsamsur
1424,keylostlightshoushi
1425,keylostlightyanshi
1426,keylostlightyaraq
1427,swordlostlight
1428,tomelostlight
1429,itemcabbagegenerator
1430,portallostlight
1431,portallostlightexit
1432,portalrithwiccrypt
1433,portalrithwiccryptexit
1434,directionslostlight
1435,tachiice
1436,hammerlightning
1437,arrowfire
1438,spearfire
1439,axeacid
1440,axefast
1441,sworddefenders
1442,gemfine
1443,ringlovely
1444,bootsinsulated
1445,fishfresh
1446,meatfireauroch
1447,appletart
1448,breadwheat
1449,cabbageroyal
1450,salmonmagic
1451,cheesespecial
1452,cheesesuper
1453,bracersfire
1454,breastplateyoroiacid
1455,shieldcold
1456,shieldfire
1457,shieldsuperior
1458,helmfiery
1459,itemfoodstaminagen
1460,itemfoodhealgen
1461,mosswartmuckerice
1462,banderlingbanditfire
1463,undeadspecial
1464,drudgerobber
1465,undeadflaminghelm
1466,undeaddefender
1467,mitefood
1468,drudgefood
1469,banderlingfood
1470,mosswartfood
1471,mosswartmuckericegen
1472,undeadspecialgen
1473,banderlingbanditfiregen
1474,drudgerobbergen
1475,undeadflaminghelmgen
1476,undeaddefendergen
1477,mitefoodgen
1478,drudgefoodgen
1479,banderlingfoodgen
1480,mosswartfoodgen
1481,quarterstafffire
1482,shamshirfast
1483,banderlingbanditfastgen
1484,banderlingbanditfast
1485,mosswartmuckeracidgen
1486,mosswartmuckeracid
1489,generaladvice
1490,directionsglendendungeon
1491,rumorarwicmines
1492,directionsbanderlingcamp
1493,directionsgreenmirecamp
1494,directionsyanshiruin
1495,directionsarmoredillolair
1496,directionsdrudgecamp
1497,banderlingguardden
1498,flameblast
1499,flamebolt
1500,flameburst
1501,flameseeker
1502,frostblast
1503,frostbolt
1504,frostburst
1505,frostseeker
1506,directionsdefender
1507,directionshallshelm
1508,directionsundeadspecial
1509,directionsrobberb
1510,directionsrobberc
1511,directionsrobberd
1512,portalhallshelm
1513,portalhallshelmexit
1514,lostlighthinte
1515,lostlighthintf
1516,lostlighthintg
1517,shieldfiery
1518,helmsuperior
1519,signmonolith
1520,banderlingcolier
1521,drudgecolier
1522,undeadbaronminer
1523,undeadcolier
1524,undeadminer
1525,doorcoliercell
1526,doorcolierdeep
1527,cluecolierhinta
1528,cluecolierhintb
1529,cluecolierhintc
1530,cluecolierlocation
1531,keycoliercell
1532,keycolierdeep
1533,keycoliermine
1534,undeadminergen
1535,wispethereal
1536,knathzbog
1537,keycolierminegold
1538,keycolierminechest
1539,chestcoliermine
1540,chestcolierminegold
1541,keysysfear
1542,linkitemgen
1543,portalcoliersiloexit1
1544,portalcoliersiloexit2
1545,portalcoliersiloexit3
1546,portalcoliersiloexit4
1547,portalcoliermine
1548,portalcoliermineexit
1549,scrollarmorother
1550,scrollarmorself
1552,scrollbladebane
1553,scrollbladelure
1554,scrollharmother
1555,scrollhealother
1556,scrollhealself
1557,scrollstrengthother
1558,scrollstrengthself
1559,scrollweaknessother
1564,scrollportalrecall
1565,scrollportaltie1
1568,scrollflameblast
1569,scrollflamebolt
1572,scrollfrostblast3
1573,scrollfrostbolt
1576,scrollfireprotectionother
1577,scrollfireprotectionself
1578,scrollfirevulnerabilityother
1581,scrollregenstaminaother
1582,scrollregenstaminaself
1583,scrollvulnerabilityother
1584,scrollinvulnerabilityother
1585,scrollinvulnerabilityself
1586,scrollinfusemana
1587,scrollsubvertmana
1588,scrollblooddrinker
1589,scrollbloodloather
1590,portallugianoutpost
1591,portallugianoutpostexit
1592,portallugianpost
1593,portallugianpostexit
1594,directionslugianpost
1595,portalabandonedmine
1596,portalabandonedmineexit
1597,portalthieftrail
1598,portalthieftrailexit
1599,portalhebiantosewers
1600,portalhebiantosewersexit
1601,portallostgardenruins
1602,portallostgardenruinsexit
1603,portalsimpleruin
1604,portalsimpleruinexit
1605,aurochfireyearling
1606,aurochfirecow
1607,aurochfirebull
1608,drudgelurker
1609,drudgestalker
1610,drudgeravener
1611,gromnierust
1612,gromnieazure
1613,gromnieivory
1614,gromniejade
1615,gromnieash
1616,gromnieswamp
1617,lugianamploth
1618,lugiangigas
1619,mosswartshaman
1620,olthoiinjured
1621,olthoiqueen
1622,phyntoswaspmire
1623,ratdesert
1624,ratswamp
1625,ratmountain
1626,ratsilver
1627,tuskercrimsonback
1628,tuskerslave
1629,tuskerguard
1630,zombielichlord
1631,drudgelowslave
1632,drudgehighslave
1633,acidstream
1634,shockwave
1635,lightningbolt
1636,whirlingblade
1637,scrollacidblast
1638,scrollacidstream
1639,scrollforcebolt
1640,scrolllightningbolt
1641,scrollshockwave
1642,scrollwhirlingblade
1643,taperblue
1644,taperbrown
1645,tapergreen
1646,tapergrey
1647,taperindigo
1648,taperorange
1649,taperpink
1650,taperred
1651,taperviolet
1652,taperwhite
1653,taperyellow
1654,taperturquoise
1655,scrollrejuvenateother
1656,scrollrejuvenateself
1657,scrollregenerateother
1658,scrollregenerateself
1659,scrollmanarenewalself
1660,scrollmanarenewalother
1661,scrollresistmagicother
1662,scrollresistmagicself
1663,scrollimpregnabilityother
1664,scrollimpregnabilityself
1665,scrolldefenselessnessother
1666,fortressdoor
1667,forcebolt
1668,banderlingbreeder
1669,banderlingchief
1670,scrollaxemasteryother
1671,scrollaxemasteryself
1672,scrollaxeineptitudeother
1673,scrolldaggermasteryother
1674,scrolldaggermasteryself
1675,scrolldaggerineptitudeother
1676,scrollmacemasteryother
1677,scrollmacemasteryself
1678,scrollmaceineptitudeother
1679,scrollarcanebenightedness
1680,scrollarcaneenlightenmentother
1681,scrollarcaneenlightenmentself
1682,scrollarmorexpertiseother
1683,scrollarmorexpertiseself
1684,scrollarmorignorance
1685,scrollbowineptitude
1686,scrollbowmasteryother
1687,scrollbowmasteryself
1688,scrollcreatureenchantmentineptitude
1689,scrollcreatureenchantmentother
1690,scrollcreatureenchantmentself
1691,scrollcrossbowineptitude
1692,scrollcrossbowmasteryother
1693,scrollcrossbowmasteryself
1694,scrolldeceptionineptitude
1695,scrolldeceptionmasteryother
1696,scrolldeceptionmasteryself
1697,scrollfaithlessness
1698,scrollfealtyother
1699,scrollfealtyself
1700,scrollhealingineptitude
1701,scrollhealingmasteryother
1702,scrollhealingmasteryself
1703,scrollitemenchantmentineptitude
1704,scrollitemenchantmentmasteryother
1705,scrollitemenchantmentmasteryself
1706,scrollitemexpertiseother
1707,scrollitemexpertiseself
1708,scrollitemignorance
1709,scrolljumpineptitude
1710,scrolljumpmasteryother
1711,scrolljumpmasteryself
1712,scrollleadenfeet
1713,scrollleadershipineptitude
1714,scrollleadershipmasteryother
1715,scrollleadershipmasteryself
1716,scrolllifemagicineptitude
1717,scrolllifemagicmasteryother
1718,scrolllifemagicmasteryself
1719,scrolllockpickineptitude
1720,scrolllockpickmasteryother
1721,scrolllockpickmasteryself
1722,scrollmagicitemexpertiseother
1723,scrollmagicitemexpertiseself
1724,scrollmagicitemignorance
1725,scrollmanaconvertmasteryother
1726,scrollmanaconvertmasteryself
1727,scrollmonsterattunementother
1728,scrollmonsterattunementself
1729,scrollmonsterunfamiliarity
1730,scrollpersonattunementother
1731,scrollpersonattunementself
1732,scrollpersonunfamiliarity
1733,scrollspearineptitude
1734,scrollspearmasteryother
1735,scrollspearmasteryself
1736,scrollsprintother
1737,scrollsprintself
1738,scrollstaffineptitude
1739,scrollstaffmasteryother
1740,scrollstaffmasteryself
1741,scrollswordineptitude
1742,scrollswordmasteryother
1743,scrollswordmasteryself
1744,scrollthrownineptitude
1745,scrollthrownmasteryother
1746,scrollthrownmasteryself
1747,scrollunarmedineptitude
1748,scrollunarmedmasteryother
1749,scrollunarmedmasteryself
1750,scrollwarmagicineptitude
1751,scrollwarmagicmasteryother
1752,scrollwarmagicmasteryself
1753,scrollweaponexpertiseother
1754,scrollweaponexpertiseself
1755,scrollweaponignorance
1756,shadowchild
1757,shadowlieutenant
1758,shadow
1759,skeleton
1760,skeletonwarrior
1761,skeletoncaptain
1762,skeletonlord
1763,mumiyahlesser
1764,mumiyahgreater
1765,mumiyahhorrible
1766,armoredillostony
1767,scrollbafflement
1768,scrollclumsiness
1769,scrollcoordinationother
1770,scrollcoordinationself
1771,scrollenduranceother
1772,scrollenduranceself
1773,scrollenfeeble
1774,scrollfeeblemind
1775,scrollfocusother
1776,scrollfocusself
1777,scrollfrailty
1778,scrollimperil
1779,scrollmanadrain
1780,scrollquicknessother
1781,scrollquicknessself
1782,scrollfocusself2
1783,scrollfocusself3
1784,scrollrevitalizeother
1785,scrollrevitalizeself
1786,scrollslowness
1787,tufa1mile
1788,tufa2miles
1789,tufa3miles
1790,tufaarchmagesign
1791,tufablacksmithsign
1792,tufabowyersign
1793,tufabulletinboard
1794,tufagrocersign
1795,tufahealersign
1796,tufajewelersign
1797,tufapubsign
1798,tufatailorsign
1799,tufatradersign
1800,uziz1mile
1801,uziz2miles
1802,uziz3miles
1803,uzizarchmagesign
1804,uzizbowyersign
1805,uzizbulletinboard
1806,uzizgrocersign
1807,uzizhealersign
1808,uzizpubsign
1809,uzizshiningwordsign
1810,uzizswordsmithsign
1811,uziztailorsign
1812,tufaarchmage
1813,tufabarkeeper
1814,tufabarkeeper2
1815,tufablacksmith
1816,tufablacksmith2
1817,tufabowyer
1818,tufagrocer
1819,tufahealer
1820,tufajeweler
1821,tufascribe
1822,tufashopkeep
1823,tufatailor
1824,uzizarchmage
1825,uzizarmorer
1826,uzizbarkeeper
1827,uzizbarkeeper2
1828,uzizbowyer
1829,uzizgrocer
1830,uzizhealer
1831,uzizjeweler
1832,uzizscribe
1833,uzizshopkeep
1834,uziztailor
1835,uzizweaponsmith
1836,scrollwillpowerother
1837,scrollwillpowerself
1838,scrollacidprotectionother
1839,scrollacidprotectionself
1840,scrollacidvulnerabilityother
1841,scrollbladeprotectionother
1842,scrollbladeprotectionself
1843,scrollbladevulnerabilityother
1844,scrollbludgeonprotectionother
1845,scrollbludgeonprotectionself
1846,scrollbludgeonvulnerabilityother
1847,scrollcoldprotectionother
1848,scrollcoldprotectionself
1849,scrollcoldvulnerabilityother
1850,scrolllightningprotectionother
1851,scrolllightningprotectionself
1852,scrolllightningvulnerabilityother
1853,scrollpierceprotectionother
1854,scrollpierceprotectionself
1855,scrollpiercevulnerabilityother
1856,scrollexhaustion
1857,scrollfester
1858,scrollmanadepletion
1859,scrolldrainhealth
1860,scrolldrainstamina
1861,scrollhealthtomana
1862,scrollhealthtomanaself
1863,scrollhealthtostamina
1864,scrollhealthtostaminaself
1865,scrollinfusehealth
1866,scrollinfusestamina
1867,scrollmanatohealth
1868,scrollmanatohealthself
1869,scrollmanatostamina
1870,scrollmanatostaminaself
1871,scrollstaminatohealth
1872,scrollstaminatohealthself
1873,scrollstaminatomana
1874,scrollstaminatomanaself
1875,scrollacidbane
1876,scrollacidlure
1877,scrollbludgeonbane
1878,scrollbludgeonlure
1879,scrollbrittlemail
1880,scrolldefender
1881,scrollflamebane
1882,scrollflamelure
1883,scrollfrostbane
1884,scrollfrostlure
1885,scrollheartseeker
1886,scrollhidevalue
1887,scrollimpenetrability
1888,scrollleadenweapon
1889,scrolllightningbane
1890,scrolllightninglure
1891,scrolllureblade
1892,scrollpiercingbane
1893,scrollpiercinglure
1894,scrollstrengthenlock
1895,scrollswiftkiller
1896,scrolltruevalue
1897,scrollturnblade
1898,scrollweakenlock
1899,portalbeachside
1900,portalheartland
1901,portalhighvalley
1902,portalhilltop
1903,portalmidrange
1904,portalmountainshortnorth
1905,portalnorthdesertedge
1906,portalriverbend
1907,portalshoroadside
1908,uzizsign
1909,uzizhalfmilesign
1910,tufasign
1911,tufahalfmilesign
1912,chestfoodhigh
1913,chestfoodlow
1914,chestgeneralhigh
1915,chestgenerallow
1916,chestgeneralmed
1917,chestglitterhigh
1918,chestglitterlow
1919,chestglittermed
1920,chesthealerhigh
1921,chesthealerlow
1922,chesthealermed
1923,chestmagichigh
1924,chestmagiclow
1925,chestmagicmed
1926,chestminerhigh
1927,chestminerlow
1928,chestminermed
1929,chestmoneyhigh
1930,chestmoneylow
1931,chestmoneymed
1932,chestpoor
1933,chestthiefhigh
1934,chestthieflow
1935,chestthiefmed
1936,chestutilityhigh
1937,chestutilitylow
1938,chestutilitymed
1939,chestwarrioraluhigh
1940,chestwarrioralulow
1941,chestwarrioralumed
1942,chestwarriorghahigh
1943,chestwarriorghalow
1944,chestwarriorghamed
1945,chestwarriorhigh
1946,chestwarriorlow
1947,chestwarriormed
1948,chestwarriorshohigh
1949,chestwarriorsholow
1950,chestwarriorshomed
1951,daggerassassin
1952,daggerthrowingenhanced
1953,chestthievesdenaward
1954,staffoak
1955,portalgateway
1956,extremedirelandsdesertgen
1957,extremedirelandsdesertshadowgen
1958,extremedirelandsforestbanderlinggen
1959,extremedirelandsforestdrudgegen
1960,extremedirelandsforestgen
1961,extremedirelandsforestgolemgen
1962,extremedirelandsplainsgen
1963,fireaurochbullgen
1964,fireaurochfamilygen
1965,extremedirelandsshoregen
1966,highdirelandsdesertgen
1967,highdirelandsforestgen
1968,highdirelandsinlandshoregen
1969,highdirelandsldesertundeadgen
1970,highdirelandsmountaingen
1971,highdirelandsmountaingolemgen
1972,highdirelandsmountainsshadowgen
1973,highdirelandsplainstumerokgen
1974,highdirelandsshoregen
1975,highdirelandssouthmountainsgen
1976,highdirelandsswampgen
1977,highdirelandsswampmosswartgen
1978,highdirelandsswampsclavusgen
1979,highnorthforestgen
1980,highnorthmountainsbanderlinggen
1981,obsidiancentermixgen
1982,obsidianoutermixgen
1983,tumerokclumpgen
1984,tumerokpatrolgen
1985,virindiclustergen
1986,wispwater
1987,wispghost
1988,wispdark
1989,wispshadow
1990,aurochbullgen
1991,aurochfamilygen
1992,banderlingclumpgen
1993,drudgegroupgen
1994,highbanderlingclumpgen
1995,highmosswartclumpgen
1996,lowaaluviangen
1997,lowagharundimgen
1998,lowashogen
1999,lowbaluviangen
2000,lowbgharundimgen
2001,lowbshogen
2002,highnorthmountainsdrudgegen
2003,highnorthmountainsgolems
2004,highnorthmountainsmattekargen
2005,midgreyratgen
2006,mosswartclumpgen
2007,newbietownaluviangen
2008,newbietowngharundimgen
2009,newbietownshogen
2010,reedsharkfamilygen
2011,reedsharkpupsgen
2012,waspblueswarmgen
2013,waspgoldswarmgen
2014,waspgreenswarmgen
2015,waspredswarmgen
2016,greenmireyari
2017,greenmirescalehauberk
2018,trothyrwarhammer
2019,trothyrshield
2020,silifiwari
2021,crossbowheavypariah
2022,arrowcaustic
2023,arrowlilitha
2024,bowlilitha
2025,boltice
2026,axealatar
2027,helmalatar
2028,hauberkplatealatar
2029,syliphsceptre
2030,dartfire
2031,quarterstaffbranith
2032,shirtstuddedleatherbranith
2033,breastplateplatefeather
2034,bracersplatefeather
2035,girthplatefeather
2036,greavesplatefeather
2037,hauberkplatefeather
2038,leggingsplatefeather
2039,sleevesplatefeather
2040,tachikojii
2041,cragstonelibrarian
2042,farmerpogget
2043,vendoreldrista
2044,hebianlibrarian
2045,zaikhallibrarian
2046,vendorswamphermit
2047,vendorappleseller
2048,vendordryreacha
2049,vendordryreachb
2050,directionsalulibrary
2051,directionsbaishifort
2052,directionseastshorefort
2053,directionsfortwitshire
2054,directionsghalibrary
2055,directionshuntersleap
2056,directionssholibrary
2057,directionsswampruin
2058,hintancientdungeons
2059,hintfortwitshire
2060,hinthistorycragstone
2061,hinthistoryhebianto
2062,hinthistoryzaikhal
2063,hintpkswitch
2064,portaldryreachout
2065,portaldryreachin
2066,portalbraid
2067,portalcolonial
2068,portaldrudgehideout
2069,portaldrudgehideoutexit
2070,portaldungeonfern
2071,portaldungeonfernexit
2072,portaldungeonmuddy
2073,portaldungeonmuddyexit
2074,portaldungeontatters
2075,portaldungeontattersexit
2076,portalgallerytower
2077,portalgallerytowerexit
2078,portalgolemgrounds
2079,portalgolemgroundsexit
2080,portalhaven
2081,portalhavenexit
2082,portalhuntersleap
2083,portalhuntersleapexit
2084,portallakesidelair
2085,portallakesidelairexit
2086,portalolthoilair
2087,portalolthoilairexit
2088,portalranch
2089,portalrockycrypt
2090,portalrockycryptexit
2091,portalseasidelair
2092,portalsimpletower
2093,portalsimpletowerexit
2094,portalwebmaze
2095,portalwitshiredungeon
2096,portalwitshiredungeonexit
2097,bookshelf-cragstonea
2098,bookshelf-cragstoneb
2099,bookshelf-cragstonec
2100,bookshelf-hebiantoa
2101,bookshelf-hebiantob
2102,bookshelf-hebiantoc
2103,bookshelf-zaikhala
2104,bookshelf-zaikhalb
2105,bookshelf-zaikhalc
2106,cluealarqasgen
2107,cluealjalimagen
2108,cluealphusgen
2109,cluealuvianliteraturegen
2110,cluearwicgen
2111,cluebanditfortgen
2112,cluecoliergen
2113,clueeasthamgen
2114,cluegharliteraturegen
2115,clueglendenwoodgen
2116,cluekhayyabangen
2117,cluelingen
2118,cluelugiangen
2119,cluelytelthorpegen
2120,cluemayoigen
2121,cluenewbiealuviangen
2122,cluenewbiegharundimgen
2123,cluenewbieshogen
2124,cluesawatogen
2125,cluesholiteraturegen
2126,clueshoushigen
2127,cluetoutougen
2128,cluetufagen
2129,cluetumerokgen
2130,cluezaikhalgen
2131,pressure-plate2m
2132,scrollbladeblast3
2133,scrollbladevolley3
2134,scrollbludgeoningvolley3
2135,scrollflamevolley3
2136,scrollforceblast3
2137,scrollforcevolley3
2138,scrollfrostvolley3
2139,scrolllightingvolley3
2140,scrolllightningblast3
2141,scrollshockblast3
2142,waspmireswarmgen
2143,gravecragstone
2144,chestkeya
2145,chestkeyb
2146,chestkeyc
2147,chestkeyd
2148,chestkeye
2149,chestkeyf
2150,chestkeyg
2151,doorlockea
2152,doorlockeb
2153,doorlockec
2154,doorlocked
2155,doorlockee
2156,doorlockef
2157,doorlockez
2158,cluealatara
2159,cluealatarb
2160,cluealatarc
2161,cluealatard
2162,cluealatare
2163,cluealatarf
2164,cluealatarone
2165,cluealatartwo
2166,cluealatarthree
2167,cluealatarz
2168,keylockea
2169,keylockeb
2170,keylockec
2171,keylocked
2172,keylockee
2173,keylockef
2174,keylockez
2175,cluealphusa
2176,cluealphusb
2177,cluealphusc
2178,cluealphusd
2179,doorprisonactivated
2180,doordungeonactivated
2181,dooraluvianactivated
2182,doorgharunactivated
2183,doorsholeftactivated
2184,doorshorightactivated
2185,doorshoslideactivated
2186,mosswartswampshaman
2187,doorswampshaman
2188,doorswamptemple
2189,keyswampshaman
2190,keyswamptemple
2191,tomeswamptemple
2192,doortrothyrsrest
2193,keytrothyrsrest
2194,hintgreenmirea
2195,hintgreenmireb
2196,hintgreenmirec
2197,crowniron
2198,cluegreenmiregen
2199,doorwitshire
2200,keywitshire
2201,keytumeroka
2202,keytumerokb
2203,keytumerokc
2204,keytumerokd
2205,keytumeroke
2206,keytumerokf
2207,keytumerokg
2208,keytumerokh
2209,doortumeroka
2210,doortumerokb
2211,doortumerokc
2212,doortumerokd
2213,doortumeroke
2214,doortumerokf
2215,doortumerokg
2216,doortumerokh
2217,doorcragstonegrave
2218,keycragstonegrave
2219,directionswebmaze
2220,dryreacharchmage
2221,dryreachbarkeeper
2222,dryreachbarkeeper2
2223,dryreachbeggara
2224,dryreachbeggarb
2225,dryreachbeggarc
2226,dryreachblacksmith
2227,dryreachbowyer
2228,dryreachgrocer
2229,dryreachhealer
2230,dryreachjeweler
2231,dryreachscribe
2232,dryreachshoopkeep
2233,dryreachtailor
2234,dryreach1milesign
2235,dryreach2milesign
2236,dryreach3milesign
2237,dryreachblacksmithsign
2238,dryreachbulletinboard
2239,dryreachhalfmilesign
2240,dryreachmanorbeldrynsign
2241,dryreachsuppliessign
